@RELATION images

@ATTRIBUTE left_quad_std NUMERIC
@ATTRIBUTE left_quad_mean NUMERIC
@ATTRIBUTE right_quad_std NUMERIC
@ATTRIBUTE right_quad_mean NUMERIC
@ATTRIBUTE low_left_quad_std NUMERIC
@ATTRIBUTE low_left_quad_mean NUMERIC
@ATTRIBUTE low_right_quad_std NUMERIC
@ATTRIBUTE low_right_quad_mean NUMERIC
@ATTRIBUTE cent_vert_strip_std NUMERIC
@ATTRIBUTE cent_vert_strip_mean NUMERIC
@ATTRIBUTE cent_hor_strip_std NUMERIC
@ATTRIBUTE cent_hor_strip_mean NUMERIC
@ATTRIBUTE cent_box_std NUMERIC
@ATTRIBUTE cent_box_mean NUMERIC
@ATTRIBUTE left_right_top_mean_dif NUMERIC
@ATTRIBUTE global_min NUMERIC
@ATTRIBUTE global_max NUMERIC
@ATTRIBUTE global_std NUMERIC
@ATTRIBUTE global_mean NUMERIC
@ATTRIBUTE eye_dif_val NUMERIC
@ATTRIBUTE class {0,1}

@DATA
18.5749346411,111.308641975,22.4956091501,117.49382716,15.9266149722,100.814814815,27.7213253523,88.8518518519,13.4294091631,117.421052632,7.61140709761,122.526315789,9.28559218479,122.333333333,6.18518518519,9,145,23.6789872908,106.168975069,53.9285714286,0
30.4115098259,96.6790123457,27.5978921638,118.382716049,21.211716099,118.703703704,15.9296674713,138.543209877,28.6227734137,115.0,15.1535081372,140.052631579,28.1609024602,122.024691358,21.7037037037,35,173,28.4850642319,118.997229917,54.1428571429,0
12.9006733885,151.641975309,29.8381551153,153.740740741,31.5110875071,127.197530864,34.0245793687,154.209876543,27.2639707255,146.210526316,47.871365032,116.736842105,32.394111323,128.320987654,2.0987654321,16,201,32.2276501589,145.085872576,82.0,0
35.7636059826,162.432098765,42.1945689531,153.160493827,22.3869477726,178.098765432,30.0882003759,194.691358025,36.1820573522,175.263157895,30.2119016742,135.368421053,23.4564327458,142.765432099,9.27160493827,80,231,37.5688999307,170.326869806,69.0952380952,0
40.712002584,137.197530864,41.6123633335,132.938271605,30.1786379832,200.87654321,40.2323498606,187.888888889,46.0669752099,157.210526316,21.2960922638,124.947368421,38.7947636143,158.580246914,4.25925925926,62,229,48.5176243063,162.238227147,78.5714285714,0
5.6546983539,6.72839506173,5.2761855948,8.03703703704,7.55727003867,15.4567901235,5.75660889356,24.1481481481,10.1637561491,14.4736842105,7.67013852096,15.1052631579,9.09651210854,10.2839506173,1.30864197531,0,39,9.25139745705,13.728531856,68.2380952381,0
41.4399189194,126.358024691,36.3684761435,117.975308642,36.321612906,192.271604938,25.4638780232,205.617283951,52.9868012625,164.368421053,18.8463682328,115.842105263,46.499537424,154.12345679,8.38271604938,43,237,52.2635024105,158.578947368,69.1428571429,0
43.4401378027,120.938271605,47.0116291833,123.925925926,50.8128471466,154.827160494,41.3348267353,131.222222222,44.4583903943,134.631578947,13.1477855903,177.368421053,53.2929144968,138.160493827,2.98765432099,42,221,47.4106829015,135.052631579,33.6666666667,0
43.0498164236,134.814814815,22.2155545553,153.555555556,39.5992768651,119.654320988,33.7982439261,82.7283950617,49.6173166983,118.736842105,27.895233362,135.473684211,38.4779621881,127.197530864,18.7407407407,20,207,43.8113868694,123.074792244,56.119047619,0
34.9761039335,103.259259259,39.9555117635,91.4320987654,24.1078395687,88.1481481481,22.5672461206,65.5802469136,32.717374479,73.3157894737,14.6607055795,73.8947368421,17.5594706614,72.3827160494,11.8271604938,29,183,33.5834042968,85.7479224377,29.8571428571,0
30.3280544304,65.2469135802,22.7711087965,73.0864197531,32.8992355727,67.3827160494,25.9153946865,70.5185185185,26.8731502617,71.2105263158,15.0807613495,65.7894736842,24.1111079504,57.987654321,7.83950617284,19,163,27.8179568141,68.9418282548,25.3571428571,0
28.1549699336,84.6296296296,30.2945203581,97.0864197531,29.0675282925,77.3580246914,22.2648425309,119.827160494,31.0557536343,91.4736842105,8.71366615377,78.5789473684,29.9187285074,87.0740740741,12.4567901235,24,149,31.3306274046,93.8144044321,31.2142857143,0
37.7649982419,93.049382716,37.0665109062,81.7283950617,23.7583154328,121.75308642,22.7596133535,99.5555555556,38.5678522137,96.6842105263,16.0930466222,35.4736842105,38.4687158252,74.9012345679,11.3209876543,18,157,36.6003313828,95.7700831025,31.0476190476,0
35.1001311164,74.9259259259,24.0165123809,50.1481481481,23.8151316147,63.0,17.9095425591,37.3703703704,21.8325280208,51.8421052632,3.9280227699,25.7894736842,17.027891623,42.5679012346,24.7777777778,7,130,29.2058081246,54.5872576177,36.4523809524,0
17.4743481296,59.8271604938,14.7087872544,49.4814814815,18.1183428719,72.4814814815,18.7714415329,53.4197530864,19.7133193159,66.7368421053,14.1884819269,52.9473684211,20.8349564983,64.4197530864,10.3456790123,15,116,19.3323919126,58.8781163435,29.3571428571,0
6.25647051129,2.64197530864,7.69978532827,6.14814814815,2.19746150536,1.38271604938,8.68397203001,10.3456790123,2.36315203375,1.31578947368,6.42407176648,4.68421052632,6.49760487217,4.58024691358,3.50617283951,0,41,7.3562883054,4.91689750693,63.5714285714,0
7.23549482117,13.7654320988,11.3057977986,29.8641975309,12.1656378166,28.8148148148,13.6722472909,39.6049382716,15.4731471443,35.0526315789,8.54870355141,34.8421052632,8.4864129283,26.0740740741,16.0987654321,1,72,14.5976367396,28.7257617729,47.4523809524,0
13.1886295034,9.61728395062,6.91983843738,7.64197530864,10.8565629741,13.2469135802,20.1721670559,24.1851851852,7.12336874459,10.3157894737,7.48516538435,11.1578947368,4.41381765743,5.72839506173,1.97530864198,0,83,14.5139153784,13.3684210526,67.4523809524,0
13.3978321081,15.3209876543,10.2009978263,20.037037037,12.1847661504,23.975308642,18.7755820503,34.6543209877,8.1889054058,14.6842105263,7.51987210359,22.3684210526,10.0897209642,18.6666666667,4.71604938272,1,87,15.2312711449,22.9916897507,49.8333333333,0
7.76950373148,32.8271604938,8.01594965456,36.0617283951,14.0608124654,36.4814814815,18.8234888142,45.8148148148,10.8121712478,35.7894736842,8.58943498443,35.8947368421,6.35851610231,33.3703703704,3.23456790123,6,114,13.5207356128,37.6260387812,40.380952381,0
13.1114714791,64.8765432099,13.7362420952,67.2098765432,16.2050851851,59.012345679,27.6408973152,58.9259259259,13.3961585431,66.2631578947,9.43853127219,63.4210526316,11.4089037552,66.9012345679,2.33333333333,5,100,18.3694012708,62.7894736842,22.8571428571,0
13.403564463,85.4567901235,15.9925489433,94.9382716049,30.8194935511,73.3827160494,18.2757252612,103.469135802,13.8775811155,86.2105263158,15.236637577,92.9473684211,15.8602243187,90.6913580247,9.48148148148,15,134,22.8387289119,89.351800554,34.9285714286,0
15.3924824832,110.098765432,20.583494156,115.543209877,38.8137113844,88.1975308642,24.2168856834,114.75308642,19.4255450517,112.736842105,10.0315292427,134.0,25.4970344439,106.555555556,5.44444444444,20,161,28.0982928562,108.786703601,43.5238095238,0
28.9573737147,147.962962963,22.2517567795,159.086419753,29.5414325199,129.086419753,54.1386333142,125.345679012,47.5886692443,144.947368421,16.0730672339,177.157894737,9.49044714993,177.592592593,11.1234567901,12,197,38.9308616506,142.390581717,100.261904762,0
17.9303977009,186.209876543,16.9988927081,206.024691358,53.0538142763,121.308641975,72.423385563,137.62962963,56.5346460587,163.789473684,17.1932151792,199.157894737,14.5928537087,192.75308642,19.8148148148,14,229,57.1079702235,164.645429363,129.595238095,0
13.6953038431,215.283950617,13.5869680338,223.24691358,54.5270837788,161.209876543,60.3187918724,131.962962963,66.6845220779,169.736842105,4.11537216891,221.894736842,19.0231250507,215.518518519,7.96296296296,20,232,56.3319541926,184.171745152,151.261904762,0
21.2200424049,213.864197531,21.8653721164,187.320987654,59.5056323934,155.234567901,28.3211437239,195.24691358,39.5174494226,189.947368421,9.89025654446,218.842105263,51.8483332139,187.814814815,26.5432098765,30,232,41.4325732821,189.542936288,130.452380952,0
18.3038754066,40.1728395062,17.8927608723,67.5185185185,11.9582543703,54.987654321,13.8029881304,61.3456790123,12.5210072785,61.4736842105,14.2358448916,54.1578947368,21.8109542651,51.3827160494,27.3456790123,1,99,18.3042475947,56.2077562327,34.2857142857,0
31.3505240373,139.691358025,38.5819989726,110.518518519,41.225799319,176.703703704,25.1698634101,184.691358025,45.0172635399,156.157894737,24.8066205085,177.0,26.5795387335,171.185185185,29.1728395062,43,224,45.1599668991,154.249307479,68.3571428571,0
24.5615104288,113.938271605,21.3467750292,123.283950617,20.5731322917,177.925925926,16.9468987856,175.012345679,26.8784068252,151.842105263,11.3146878289,150.368421053,30.7876037263,149.555555556,9.34567901235,45,219,34.7114209358,147.91966759,57.619047619,0
22.4047102414,111.679012346,26.5621121326,95.9012345679,26.048095457,160.87654321,29.1143046867,148.75308642,48.6854338395,101.210526316,40.554808849,96.2105263158,42.2526531013,98.1481481481,15.7777777778,16,197,38.8385519189,126.396121884,40.8333333333,0
23.0499017974,107.617283951,20.8382262201,91.1234567901,14.885663922,168.518518519,30.3769540189,148.864197531,35.8402890026,135.0,36.090606201,108.315789474,34.6194456978,123.012345679,16.4938271605,26,190,38.6434084857,128.157894737,36.2619047619,0
25.3682225518,77.3086419753,16.6281676977,75.5308641975,46.7650181843,128.345679012,42.1502997274,118.716049383,39.7047971173,100.052631579,18.295360658,61.7368421053,19.7559180069,64.1111111111,1.77777777778,23,184,42.1447607788,98.0443213296,24.9523809524,0
16.9047827891,71.8641975309,14.5387026909,64.3086419753,39.3156866012,105.172839506,19.0555465572,86.1481481481,21.5902409471,80.4210526316,14.6748696946,60.2631578947,16.3911381591,67.5185185185,7.55555555556,27,169,28.5633317494,80.7063711911,26.7142857143,0
14.7451138125,52.6296296296,23.6363626771,55.3703703704,28.0928686125,82.024691358,26.5010690458,63.8024691358,34.3397559188,65.2105263158,16.2229958876,63.8421052632,26.4292414022,62.2962962963,2.74074074074,4,154,26.5179064328,63.5595567867,26.5476190476,0
23.7315230271,64.1111111111,15.512619561,41.975308642,21.9282475692,106.061728395,19.4817709534,76.0617283951,30.0093244973,79.4210526316,24.836306192,82.0,26.1934405296,76.950617284,22.1358024691,14,155,30.6224837685,72.8698060942,33.2380952381,0
13.3973201714,15.2345679012,15.8864953544,19.8024691358,1.53523867227,1.16049382716,6.95431123471,7.3950617284,5.86930604608,5.84210526316,30.4722752151,24.5789473684,10.9525030737,7.23456790123,4.56790123457,0,81,14.684611062,11.3822714681,54.8095238095,0
15.1077318097,20.5802469136,24.0231940964,34.1851851852,10.3738089537,8.37037037037,2.17227826646,9.18518518519,12.8425366623,17.7368421053,12.9027901812,14.2105263158,11.8976097138,14.049382716,13.6049382716,1,107,17.9536447962,17.8864265928,46.9761904762,0
24.4868941801,77.5061728395,23.0654093343,107.24691358,15.6824143291,71.987654321,23.7988317491,86.3827160494,22.9256294905,85.3157894737,10.9496455122,69.0,23.4951343518,77.4197530864,29.7407407407,12,141,25.3707742135,84.9501385042,37.1904761905,0
16.1189943345,37.8271604938,17.780975364,38.9012345679,5.48909492402,13.7654320988,5.27465433531,22.1728395062,8.33874247347,27.7894736842,6.28589415867,18.5263157895,16.4883002494,34.987654321,1.07407407407,4,91,15.9333003271,27.6592797784,37.380952381,0
13.5944706656,26.8271604938,17.6220805499,55.5925925926,15.5261627067,28.6666666667,16.5472355522,53.0617283951,18.2994482456,47.8421052632,30.191631722,41.2105263158,25.6954837961,43.037037037,28.7654320988,2,109,21.3001872418,41.4404432133,37.0,0
17.9882432096,60.5802469136,23.5138876229,67.6172839506,15.8976013793,46.7901234568,19.8134955909,48.7654320988,23.1686577859,53.0526315789,15.4726100594,29.5789473684,24.9704901279,56.4074074074,7.03703703704,5,116,21.8913363571,54.5013850416,28.9761904762,0
28.9492721265,51.037037037,23.4526052147,55.7777777778,32.9542412284,69.2345679012,34.542000879,88.6172839506,30.4098504233,63.3684210526,22.6677801041,47.5263157895,17.1561056651,46.3703703704,4.74074074074,3,181,33.2495979178,65.0997229917,39.6904761905,0
33.8190717553,95.4567901235,35.6852188203,114.814814815,34.7200838848,82.8518518519,42.9133316278,112.567901235,28.1946145228,98.8947368421,12.879367855,41.7368421053,34.6947803769,75.975308642,19.3580246914,17,176,40.0256946271,98.2770083102,46.5714285714,0
39.1141077852,124.987654321,39.4530507043,83.2222222222,58.3956385533,105.543209877,68.0283367086,102.518518519,54.0590115642,100.789473684,10.7862639642,25.1578947368,49.6153379091,71.4814814815,41.7654320988,1,199,56.0611293472,99.9861495845,57.7857142857,0
43.1052914206,101.604938272,54.3446048547,150.148148148,69.6917527791,130.469135802,61.8956622645,145.839506173,57.4355956305,122.315789474,15.9634277312,43.8947368421,55.2121347183,92.1234567901,48.5432098765,5,227,62.5452298032,127.091412742,96.2380952381,0
50.1512329534,158.197530864,43.1664720271,102.62962963,89.4991925758,123.765432099,87.5518110373,121.962962963,69.6133763056,127.368421053,15.1469258558,85.2105263158,57.0900453802,78.3827160494,55.5679012346,3,224,72.16339338,124.614958449,51.0476190476,0
62.1184123254,133.716049383,22.9223921434,210.654320988,96.4465652482,126.382716049,33.3254082943,208.098765432,82.0110795839,144.157894737,95.422170284,95.6315789474,91.5994740642,123.407407407,76.9382716049,3,232,76.1785844261,164.905817175,140.80952381,0
26.6613906532,212.901234568,13.0418528329,210.691358025,10.2006541715,210.654320988,16.4511998137,203.111111111,17.2453374003,205.578947368,4.90180587447,212.842105263,9.3439256636,215.271604938,2.20987654321,108,233,17.6719296391,209.310249307,151.452380952,0
34.2185343532,110.407407407,25.7192822894,142.444444444,21.90440079,78.7283950617,37.1381951882,82.6296296296,36.8671343552,86.8421052632,16.7338626941,88.3684210526,31.1036783204,112.234567901,32.037037037,9,178,38.9973694243,101.986149584,73.0476190476,0
15.3200077282,201.839506173,62.9122986671,125.234567901,19.2812394357,191.75308642,29.2536797306,171.444444444,20.853532221,184.842105263,14.6869456046,194.631578947,48.7065060453,176.481481481,76.6049382716,13,222,45.3422690588,174.28531856,98.0238095238,0
29.728451458,164.50617284,22.8246731948,163.148148148,31.0256812564,167.728395062,17.3629938622,171.604938272,25.1947538839,162.526315789,7.13191881109,182.368421053,28.7699567257,167.765432099,1.35802469136,77,203,25.6339937126,167.299168975,100.476190476,0
19.7360343064,162.086419753,34.6299663283,146.111111111,19.287301522,164.666666667,14.511157536,165.283950617,18.3000537365,160.947368421,8.55259109302,173.105263158,11.0453610172,162.888888889,15.975308642,46,198,23.9361154587,160.304709141,79.7857142857,0
43.4367553424,133.37037037,28.1181343125,148.012345679,13.3745704334,160.901234568,9.74444061232,162.691358025,36.5238130494,128.105263158,26.9435646987,148.210526316,24.3297533868,135.37037037,14.6419753086,22,188,30.3074061808,149.96398892,63.4285714286,0
56.0837116822,121.333333333,51.6519161209,115.407407407,9.84948453875,158.666666667,9.73996617115,157.481481481,53.8153712505,128.105263158,7.82353860045,165.052631579,25.7749454477,154.530864198,5.92592592593,1,179,43.5932145178,139.008310249,74.4523809524,0
28.4012070645,139.839506173,20.6982663266,126.567901235,12.9841919057,143.419753086,10.9616838315,132.802469136,12.9548544896,143.526315789,12.4919918946,138.947368421,12.1044834057,143.222222222,13.2716049383,16,168,20.0045643613,136.229916898,65.119047619,0
12.7211424536,117.271604938,16.928541639,102.641975309,14.0510966864,114.456790123,16.139141219,101.148148148,12.1477515218,108.894736842,16.5950631781,110.842105263,15.0533674426,109.160493827,14.6296296296,53,150,16.4531379879,108.975069252,44.6428571429,0
7.25121331211,4.98765432099,12.2182934202,7.18518518519,8.48592799503,5.03703703704,1.67428528476,1.24691358025,7.24023843748,3.0,5.26421042107,2.84210526316,5.24195844452,2.58024691358,2.1975308642,0,65,8.40315564309,4.4487534626,69.1666666667,0
6.55482314385,5.81481481481,8.60999373254,12.0617283951,7.71552590817,5.43209876543,3.90471012554,5.98765432099,6.21721317088,7.63157894737,2.41876321959,5.78947368421,5.72325759408,7.0987654321,6.24691358025,0,50,7.22951782471,7.26315789474,59.7142857143,0
6.51615651183,11.6913580247,4.26907082472,19.5185185185,4.09456128282,10.2222222222,15.4288490405,31.1111111111,5.01962906003,19.4736842105,5.97872497733,16.7894736842,4.90786937805,14.7530864198,7.82716049383,2,73,11.6517268976,18.135734072,56.9285714286,0
36.21601098,141.740740741,49.697355669,139.444444444,30.3379883573,102.432098765,47.9580864102,89.8148148148,45.8235203127,121.684210526,20.9205064477,74.7368421053,46.9242970216,100.75308642,2.2962962963,19,201,47.4784849818,116.398891967,73.5476190476,0
7.74014017006,26.9382716049,15.4040040559,48.024691358,9.25038257632,33.6172839506,5.19288082655,39.4938271605,9.98586258285,40.5789473684,7.06401281201,36.3157894737,6.12186359202,34.3209876543,21.0864197531,14,98,12.4258079367,37.1772853186,38.2619047619,0
22.9562780659,37.4938271605,18.8561808316,98.5555555556,14.2251583046,63.8765432099,13.9495247032,104.580246914,11.8155257267,80.8421052632,24.2960731184,88.7368421053,21.5931819866,77.1358024691,61.0617283951,1,148,31.5480312288,76.9612188366,37.6428571429,0
27.5858610288,90.3950617284,27.3517842863,78.4197530864,11.6922249278,118.604938272,18.8162000073,123.444444444,25.1630692763,103.368421053,21.8159005775,97.5263157895,27.0330173459,97.8641975309,11.975308642,26,168,28.7756694012,102.48199446,32.4047619048,0
28.1275753279,91.8888888889,35.5256818946,126.777777778,47.1451109292,101.172839506,37.5170011759,62.0740740741,36.8884670699,81.6315789474,37.1580438345,94.7368421053,36.2537207252,73.8395061728,34.8888888889,8,205,43.6666495529,94.7977839335,38.6666666667,0
30.4440389267,138.222222222,17.0509157999,166.790123457,22.718156102,58.3086419753,50.9151907877,133.62962963,54.5033481398,122.263157895,51.2772594892,135.105263158,39.1097471392,125.604938272,28.5679012346,14,212,52.0972148632,124.617728532,85.119047619,0
12.7645127066,188.592592593,8.89564215342,215.580246914,37.5795858218,174.50617284,13.6291375828,208.271604938,15.7392182681,196.473684211,14.1935571198,201.263157895,19.5971779273,194.666666667,26.987654321,48,226,25.9311963814,196.927977839,133.547619048,0
12.6783571783,216.666666667,9.24439959892,224.530864198,11.4467548642,221.308641975,3.05908886621,227.0,7.14201023867,223.210526316,8.10013508317,221.421052632,5.13520889257,225.555555556,7.86419753086,164,231,10.3082284819,222.387811634,152.166666667,0
1.46076044027,227.197530864,2.42233422426,224.308641975,45.0895601519,202.765432099,22.3109818609,211.530864198,27.581860031,213.368421053,12.9323832837,210.736842105,43.3274801717,199.839506173,2.88888888889,57,233,26.6026989878,215.997229917,154.666666667,0
